category,pipedrive_org_id,pipedrive_org_name,blank_field_to_fill,existing_field,existing_value,proposed_value,source_table,source_id,source_field,confidence_tier,match_strategy,reason,candidate_count,source_name,source_exact_name_match
name_review,5921,Kaizen Collision Center,,website,kaizenautocare.com,https://www.kaizencollision.com/locations/body-shop-west-flagstaff-az/,body_shops,ChIJDwJpvB2FLYcRpQBZDKI_QNM,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Kaizen Collision Center vs Kaizen Collision Center - Flagstaff West),1,Kaizen Collision Center - Flagstaff West,no
name_review,5923,T and J Body Shop,,phone,928-587-2872,+1 336-561-3120,body_shops,ChIJpyMbGpwKU4gRGy3ZQpUifLA,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (T and J Body Shop vs T&J Body Shop),1,T&J Body Shop,no
name_review,5926,Southwest Auto Body,website,,,https://www.kaizenautocare.com/auto-body-shop-tempe-az/,body_shops,ChIJyYYFW_gIK4cRvpd1MT4lGzw,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Southwest Auto Body vs Kaizen Collision Center - Tempe),1,Kaizen Collision Center - Tempe,no
name_review,5931,Coulter Cadillac Phoenix,,website,coultercadillacphoenix.com,https://fixautousa.com/locations/california/phoenix/,body_shops,ChIJq6qqY5gSK4cRnN1Gn3TawNA,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Coulter Cadillac Phoenix vs Fix Auto Phoenix),1,Fix Auto Phoenix,no
name_review,5932,Bell Ford,,website,bellford.com,https://www.bellford.net/%3Futm_source%3Dgmbcol%26utm_medium%3Dsocial%26mcmid%3Dgmbcol,body_shops,ChIJKfYUmQhvK4cR_gjasQTMG0k,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bell Ford vs Bell Ford Collision),1,Bell Ford Collision,no
name_review,5939,Sands Chevrolet,website,,,https://www.sandsautobody.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,body_shops,ChIJ8SEHNRZrK4cRbEfbZJDUv7M,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Sands Chevrolet vs Sands Collision Center),1,Sands Collision Center,no
name_review,5946,Painters Collision Centers,,website,painterscollision.com,https://classiccollision.com/locations/classic-collision-queen-creek/,body_shops,ChIJkxsODAxNKocRQfT9JLML4lw,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Painters Collision Centers vs Classic Collision),1,Classic Collision,no
name_review,5953,Arnold's Auto Center,,website,arnoldautocenter.com,https://classiccollision.com/locations/classic-collision-apache-junction/,body_shops,ChIJxRwH7-63K4cR55UlfoSiRZo,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Arnold's Auto Center vs Classic Collision),1,Classic Collision,no
name_review,5955,Tracy's Auto Body,website,,,http://www.brightwoodcc.com/,body_shops,ChIJqxN6NiUHK4cRGY1-x-rMviU,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Tracy's Auto Body vs Brightwood Collision Center),1,Brightwood Collision Center,no
name_review,5960,Babbitt Ford,,website,babbittford.com,https://www.babbittford.com/%3Futm_source%3Dgmbcol%26utm_medium%3Dsocial%26mcmid%3Dgmbcol,body_shops,ChIJ-31ys6aPLYcRLhv0ImAAO-Q,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Babbitt Ford vs Babbitt Ford Collision),1,Babbitt Ford Collision,no
name_review,5973,Tameron Honda,website,,,https://www.tameronhonda.com/schedule-service,body_shops,ChIJC7dy3jojiYgRRyaIXvaljFs,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Tameron Honda vs Tameron Automotive Body Shop),1,Tameron Automotive Body Shop,no
name_review,5975,Watkins AutoBody,website,,,https://jhcc.com/locations/auto-body-shop-birmingham-al-6thavenue/%3Futm_source%3Dgmb%26utm_medium%3DYext%26y_source%3D1_MjQxMzAyMzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,body_shops,ChIJY7WlrMAbiYgRHpO4C5Cv-As,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Watkins AutoBody vs Joe Hudson's Collision Center),1,Joe Hudson's Collision Center,no
name_review,5983,Capitol Collision Repair,,website,capitolcollision.net,https://www.caliber.com/find-a-location/phoenix-n-27th-ave%3Futm_source%3Dgoogle%26utm_medium%3Dgbp-profile%26utm_campaign%3Dwebform-GBPwebsite%26utm_content%3D%26utm_term%3D%26utm_id%3D0966,body_shops,ChIJnxUgWNwTK4cR0mO4QRBLiqk,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Capitol Collision Repair vs Caliber Collision),1,Caliber Collision,no
name_review,5987,South West Auto Body,website,,,https://www.kaizenautocare.com/auto-body-shop-tempe-az/,body_shops,ChIJyYYFW_gIK4cRvpd1MT4lGzw,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (South West Auto Body vs Kaizen Collision Center - Tempe),1,Kaizen Collision Center - Tempe,no
name_review,5988,Mountain View Collision,,phone,480-491-0133,+1 254-874-5748,body_shops,ChIJVStsfCs1ToYRpBy_xXifyQ0,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Mountain View Collision vs Mountainview Collision),1,Mountainview Collision,no
name_review,5993,Latham's Collision,,website,lathamscollision.com,https://kaizencollision.com/locations/body-shop-east-flagstaff-arizona/,body_shops,ChIJVZvH26GPLYcRan9rHy4QhWU,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Latham's Collision vs Kaizen Collision Center - Flagstaff East),1,Kaizen Collision Center - Flagstaff East,no
name_review,5997,Sandpiper Collision,website,,,http://www.templemanagementinc.com/,body_shops,ChIJqcpvUave3IARK5KwAofSj5o,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Sandpiper Collision vs C & W Paint & Body),2,C & W Paint & Body,no
name_review,6005,Tustin Body Works,website,,,http://www.templemanagementinc.com/,body_shops,ChIJqcpvUave3IARK5KwAofSj5o,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Tustin Body Works vs C & W Paint & Body),2,C & W Paint & Body,no
name_review,6006,Manuel's Auto Body,website,,,https://www.caliber.com/find-a-location/bakersfield-e-19th-st%3Futm_source%3Dgoogle%26utm_medium%3Dgbp-profile%26utm_campaign%3Dwebform-GBPwebsite%26utm_content%3D%26utm_term%3D%26utm_id%3D0966,body_shops,ChIJvQt3YoBr6oARceE2vUo0w58,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Manuel's Auto Body vs Caliber Collision),1,Caliber Collision,no
name_review,6014,Pride Auto Body,,phone,818-501-4140,+1 954-545-0811,body_shops,ChIJP_cFWC8D2YgRdUfrh4Ea5zU,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Pride Auto Body vs Pride Auto Body Inc),1,Pride Auto Body Inc,no
name_review,6014,Pride Auto Body,website,,,http://www.facebook.com/PrideAutoBodyInc,body_shops,ChIJP_cFWC8D2YgRdUfrh4Ea5zU,website,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Pride Auto Body vs Pride Auto Body Inc),1,Pride Auto Body Inc,no
name_review,6017,Caliber - Walnut,,website,caliber.com,https://www.caliber.com/find-a-location/walnut%3Futm_source%3Dgoogle%26utm_medium%3Dgbp-profile%26utm_campaign%3Dwebform-GBPwebsite%26utm_content%3D%26utm_term%3D%26utm_id%3D0966,body_shops,ChIJ1627dr0rw4ARBLgKsW_R3sc,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Caliber - Walnut vs Caliber Collision),1,Caliber Collision,no
name_review,6024,Top Finish Collision Center Inc.,,phone,714-543-9713,+1 714-592-1893,body_shops,ChIJR3CrabLZ3IARkH-f3YyIY10,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Top Finish Collision Center Inc. vs Top Finish Collision Center),1,Top Finish Collision Center,no
name_review,6025,Temple Management  Inc.       (3),website,,,http://www.templemanagementinc.com/,body_shops,ChIJqcpvUave3IARK5KwAofSj5o,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Temple Management Inc. (3) vs C & W Paint & Body),2,C & W Paint & Body,no
name_review,6070,Ye Old Station,website,,,http://yeoldstation.com/,body_shops,ChIJ7_STwkTG54kRnx2oIO-Fb2E,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Ye Old Station vs Ye Old Station Auto Body - Collision Repair Facility),1,Ye Old Station Auto Body - Collision Repair Facility,no
name_review,6076,Coach Auto Body,,website,coachautobodyct.com,http://coachautoct.com/,body_shops,ChIJCzHpBpDQ54kRVSA1aZTOlYg,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Coach Auto Body vs Coach Auto Body Inc),1,Coach Auto Body Inc,no
name_review,6077,Towne Line Autobody,website,,,http://www.townlinebodyshop.com/,body_shops,ChIJZ3Gmi8Ti54kRGXFIjsd8sHk,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Towne Line Autobody vs Town Line Body Shop),1,Town Line Body Shop,no
name_review,6096,Sullivan Automotive,,website,sullivanautomotive.com,https://www.northwesthillsdealerships.com/body-shop-collision-center.htm,body_shops,ChIJ9Wg5KyOj54kRpKLwSyDEg9o,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Sullivan Automotive vs Northwest Hills Chevrolet GMC Body Shop & Collision Center),1,Northwest Hills Chevrolet GMC Body Shop & Collision Center,no
name_review,6110,Westport Autocraft,website,,,https://www.westportautocraft.net/,body_shops,ChIJv4ys5Icb6IkRZNNY30Cw59I,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Westport Autocraft vs Westport Auto Craft),1,Westport Auto Craft,no
name_review,6118,Precision Auto Body,,phone,302 736 1482,+1 334-636-9020,body_shops,ChIJq03JbVZChYgRhToEoSDksG0,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Precision Auto Body vs PRECISION AUTO BODY),30,PRECISION AUTO BODY,no
name_review,6118,Precision Auto Body,website,,,http://precision-body-thomasville.keeq.io/,body_shops,ChIJq03JbVZChYgRhToEoSDksG0,website,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Precision Auto Body vs PRECISION AUTO BODY),30,PRECISION AUTO BODY,no
name_review,6120,I.G. Burton Chevrolet of Milford,,website,igburton.com,http://www.igburtoncollisioncenter.com/,body_shops,ChIJmakj6Y6ZuIkRWPP0vF3e8pc,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (I.G. Burton Chevrolet of Milford vs i.g. Burton Collision Center of Milford),1,i.g. Burton Collision Center of Milford,no
name_review,6133,Solar Body & Paint,website,,,https://lionsautobodyfl.com/,body_shops,ChIJN8Yj2HUF2YgRo7yjk1owluw,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Solar Body & Paint vs Lions Auto Body),1,Lions Auto Body,no
name_review,6137,East Coast Collision,,website,eastcoast-collision.com,https://classiccollision.com/locations/classic-collision-boynton-beach/,body_shops,ChIJe29ZIYPf2IgRgcGeYAAvTfg,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (East Coast Collision vs Classic Collision),1,Classic Collision,no
name_review,6142,Auto Body Pros,,phone,813-623-2657,+1 319-266-5882,body_shops,ChIJhaO7gEiq-ocRyhHBEnIo5es,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Auto Body Pros vs Autobody Pros LLC),2,Autobody Pros LLC,no
name_review,6143,Salemi's Body Shop,website,,,https://crashchampions.com/locations/crash-champions-armenia-ave,body_shops,ChIJqeWi3oLDwogR_Hh9oNJrf3U,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Salemi's Body Shop vs Crash Champions Collision Repair Armenia Ave),1,Crash Champions Collision Repair Armenia Ave,no
name_review,6175,Bryant Collision Repair,,website,bryantcollisionrepair.com,https://www.dreamcollisionrepair.com/,body_shops,ChIJYYxj4Bpmv4cReewS7LUUugQ,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bryant Collision Repair vs Dream Collision Repair),1,Dream Collision Repair,no
name_review,6177,McCarthy Collision Center,,website,mccathycollisioncenters.com,https://www.800newagain.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite-link,body_shops,ChIJWb1QPx6-wIcRjyUTK9yrLOo,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (McCarthy Collision Center vs McCarthy Collision Center of Olathe),1,McCarthy Collision Center of Olathe,no
name_review,6183,Alan Clark Body Shop,,website,alanclarkbodyshop.com,https://levanderauto.com/alan-clark-body-shop/,body_shops,ChIJ43oidOTSvYcRoDTK5PgeA3w,website,conflict,exact_phone,"Pipedrive name differs from source name; hold for manual review before considering the website conflict (Alan Clark Body Shop vs Alan Clark Body Shop, Inc.)",1,"Alan Clark Body Shop, Inc.",no
name_review,6184,Dave's Body Shop,,phone,785-562-2338,+1 785-562-3283,body_shops,ChIJpTD-5ewelocRVdL-oZIF6Rs,phone,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Dave's Body Shop vs Daves Body Shop),1,Daves Body Shop,no
name_review,6187,John Hoffer Chrysler Plymouth,,website,johnhofferchryslerjeep.com,http://www.johnhofferchryslerjeep.com/bodyshop/index.htm,body_shops,ChIJk1sYFNYcv4cRF51UFc9Vo88,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (John Hoffer Chrysler Plymouth vs JOHN HOFFER BODY SHOP),1,JOHN HOFFER BODY SHOP,no
name_review,6188,Viettis Autobody,website,,,http://vietti-shop.edan.io/,body_shops,ChIJ9ZNhXvHCx4cRT8ZNwapKAIc,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Viettis Autobody vs Vietti Auto Body Shop),1,Vietti Auto Body Shop,no
name_review,6189,Laird Noller Topeka Collision Center,,website,lairdnoller.com,https://www.nollerservicecenter.com/,body_shops,ChIJU4qqYyUDv4cR17yp63zh5Qw,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Laird Noller Topeka Collision Center vs Noller Topeka Collision Center),1,Noller Topeka Collision Center,no
name_review,6203,Sweeny Ford,website,,,http://www.greenfieldbodyshop.com/,body_shops,ChIJD4YkFEcv4YkRDqJuD4IrMYo,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Sweeny Ford vs Cartelli Collision Center),1,Cartelli Collision Center,no
name_review,6222,D & D  Autobody,,address,"445 Walpole Street, #3, Norwood, MA 02062","1604 2nd Ave N, Okanogan, WA 98840",body_shops,ChIJqcX5NtzrnFQRWwe6g-h-_Lw,address,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the address conflict (D & D Autobody vs D & D Auto Body),6,D & D Auto Body,no
name_review,6222,D & D  Autobody,,phone,7817625525,+1 509-422-5562,body_shops,ChIJqcX5NtzrnFQRWwe6g-h-_Lw,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (D & D Autobody vs D & D Auto Body),6,D & D Auto Body,no
name_review,6240,Ourisman Honda of Laurel,,website,ourismanhondaoflaurel.com,https://www.ourismancollision.com/ourisman-of-laurel.htm,body_shops,ChIJrwdjRRfnt4kR8RkWuxujuLo,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Ourisman Honda of Laurel vs Ourisman Collision Center of Laurel),1,Ourisman Collision Center of Laurel,no
name_review,6242,"Marlboro Auto Body, Inc.",website,,,https://jhcc.com/locations/auto-body-shop-marlboro-md/,body_shops,ChIJCXpOEQ-Ut4kRcIFlzcagmvU,website,review,exact_phone,"Pipedrive name differs from source name; hold for manual review (Marlboro Auto Body, Inc. vs Joe Hudson's Collision Center)",1,Joe Hudson's Collision Center,no
name_review,6248,Scuderi Auto Body,website,,,https://jhcc.com/locations/auto-body-shop-rockville-md/,body_shops,ChIJ3Shp3IjTt4kR7Mb95BDXzOk,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Scuderi Auto Body vs Joe Hudson's Collision Center),1,Joe Hudson's Collision Center,no
name_review,6255,"Five Star Auto Body, Inc.",,phone,4107607711,+1 631-666-3330,body_shops,ChIJVyh41a4s6IkR49BqusD4hX4,phone,conflict,exact_name_only,"Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Five Star Auto Body, Inc. vs Five Star Auto Body)",5,Five Star Auto Body,no
name_review,6266,Wes Ben Auto Body,website,,,http://www.marylandcollisioncenter.com/,body_shops,ChIJQYe8Vq4byIkRxhdSXrOnJjg,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Wes Ben Auto Body vs Wes Ben of Maryland Collision Center),1,Wes Ben of Maryland Collision Center,no
name_review,6278,Lewis' Auto Body,,phone,410-822-0017,+1 309-856-7761,body_shops,ChIJB7eCa4EBCogR0G7Hu3OWub4,phone,conflict,exact_name_only,"Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Lewis' Auto Body vs Lewis Auto Body, Inc.)",2,"Lewis Auto Body, Inc.",no
name_review,6278,Lewis' Auto Body,,website,lewisautobody.com,https://lewisautobodykewanee.com/,body_shops,ChIJB7eCa4EBCogR0G7Hu3OWub4,website,conflict,exact_name_only,"Pipedrive name differs from source name; hold for manual review before considering the website conflict (Lewis' Auto Body vs Lewis Auto Body, Inc.)",2,"Lewis Auto Body, Inc.",no
name_review,6304,Collision Craftsmen of Michigan - Southfield,,website,collisioncraftsmen.com,https://www.gerbercollision.com/locations/southfield-mi%3Futm_source%3DSEO_Local%26utm_medium%3DSEO_Local_Snack_Pack%26utm_campaign%3DMI%26utm_content%3DSouthfield,body_shops,ChIJm7wFBk-2JIgRT-AXijpcIPU,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Collision Craftsmen of Michigan - Southfield vs Gerber Collision & Glass),1,Gerber Collision & Glass,no
name_review,6308,Stanley Chevrolet Buick,,website,stanleychevybuick.com,http://www.stanleychevybelfast.com/,body_shops,ChIJz2dp9WlurkwRfLCaJgWFDOo,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Stanley Chevrolet Buick vs Dutch Collision Center),1,Dutch Collision Center,no
name_review,6310,Collision Craftsmen of Michigan - Shelby Township,,website,collisioncraftsmen.com,https://www.gerbercollision.com/locations/shelby-township-mi%3Futm_source%3DSEO_Local%26utm_medium%3DSEO_Local_Snack_Pack%26utm_campaign%3DMI%26utm_content%3DShelbyTownship,body_shops,ChIJ1UrChOzgJIgRnjx2nnzQ74U,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Collision Craftsmen of Michigan - Shelby Township vs Gerber Collision & Glass),1,Gerber Collision & Glass,no
name_review,6338,Bill's Auto Body,,website,billautobodymn.com,http://www.billsautobodymn.com/,body_shops,ChIJ0R6IfYHoslIRqQiy5_s8f30,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bill's Auto Body vs Bill's Auto Body Inc),1,Bill's Auto Body Inc,no
name_review,6343,Schoonovers Bodyworks 2,website,,,http://schoonoverbodyworks.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp%26utm_id%3D2060digital,body_shops,ChIJQ8cKeZ8ps1IR6jE3KWV4a6E,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Schoonovers Bodyworks 2 vs Schoonover Bodyworks & Autocare),1,Schoonover Bodyworks & Autocare,no
name_review,6346,Vic's Brooklyn Park Collision,,website,vicscollision.com,http://www.vicscollisioncenter.com/,body_shops,ChIJ_WCCnDI3s1IRY7GlDPwGIZk,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Vic's Brooklyn Park Collision vs Vic's & Jim's Collision Center),1,Vic's & Jim's Collision Center,no
name_review,6349,Hughes Auto Body,,phone,314-291-4446,+1 314-428-4499,body_shops,ChIJi3jjI80134cRyHLXmGVatFU,phone,conflict,exact_name_state,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Hughes Auto Body vs Hughes Auto Body Inc),1,Hughes Auto Body Inc,no
name_review,6349,Hughes Auto Body,website,,,http://www.hughesautobodystl.com/,body_shops,ChIJi3jjI80134cRyHLXmGVatFU,website,review,exact_name_state,Pipedrive name differs from source name; hold for manual review (Hughes Auto Body vs Hughes Auto Body Inc),1,Hughes Auto Body Inc,no
name_review,6353,White Auto Body,website,,,https://www.caliber.com/find-a-location/ofallon-mo%3Futm_source%3Dgoogle%26utm_medium%3Dgbp-profile%26utm_campaign%3Dwebform-GBPwebsite%26utm_content%3D%26utm_term%3D%26utm_id%3D0966,body_shops,ChIJ_0q6vbDQ3ocRhR94wD2RcMA,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (White Auto Body vs Caliber Collision),1,Caliber Collision,no
name_review,6355,B&H Automotive and Body Shop,,phone,816-436-2550,+1 816-436-2662,body_shops,ChIJ829cUgdYwIcRbfshE85C7jE,phone,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (B&H Automotive and Body Shop vs B & H Automotive and Body Shop),1,B & H Automotive and Body Shop,no
name_review,6355,B&H Automotive and Body Shop,,website,bandhautobody.com,https://www.bandhauto-body.com/,body_shops,ChIJ829cUgdYwIcRbfshE85C7jE,website,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the website conflict (B&H Automotive and Body Shop vs B & H Automotive and Body Shop),1,B & H Automotive and Body Shop,no
name_review,6360,Ralph King Body & Frame,,phone,417-623-7667,+1 417-623-7659,body_shops,ChIJw___u_V6yIcRIMDbvrSnFLI,phone,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Ralph King Body & Frame vs Ralph King Body & Frame Inc),1,Ralph King Body & Frame Inc,no
name_review,6360,Ralph King Body & Frame,,website,ralphkingbody.com,https://www.kingbodyandframe.com/,body_shops,ChIJw___u_V6yIcRIMDbvrSnFLI,website,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Ralph King Body & Frame vs Ralph King Body & Frame Inc),1,Ralph King Body & Frame Inc,no
name_review,6386,S and M Auto Paint and Body Shop,website,,,http://smautobodync.com/,body_shops,ChIJ4anvKYKbVogRPcGKNiuXxp0,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (S and M Auto Paint and Body Shop vs S & M),1,S & M,no
name_review,6391,The Body Shop Collision Center,website,,,https://crashchampions.com/locations/crash-champions-north-tryon,body_shops,ChIJRcX-TbMfVIgRfRed4__w5sM,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (The Body Shop Collision Center vs Crash Champions Collision Repair North Tryon),1,Crash Champions Collision Repair North Tryon,no
name_review,6398,Classic Paint & Body,,phone,828-274-8650,+1 251-649-3607,body_shops,ChIJbS2dF1umm4gROem9ZQykzQs,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Classic Paint & Body vs Classic Paint and Body Inc),3,Classic Paint and Body Inc,no
name_review,6399,Northwest Auto Body Inc.,,phone,701-232-2703,+1 218-681-3952,body_shops,ChIJm9mingwRx1IRUP3JHkIvDmM,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Northwest Auto Body Inc. vs Northwest Auto Body),6,Northwest Auto Body,no
name_review,6405,Don Wilhelm Inc.,,website,donwilhelm.com,https://www.donwilhelm.com/BodyCenter%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgooglemybusiness%26utm_content%3Dweb_button_body_center,body_shops,ChIJW3kpL-0T0FIRM9hu_VXr9U4,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Don Wilhelm Inc. vs Wilhelm Auto Body Shop),1,Wilhelm Auto Body Shop,no
name_review,6408,Bill Barth Ford,,website,billbarthfordmandan.com,https://www.mandanford.com/,body_shops,ChIJjSUFukaF11IRn5aNIi0_8kU,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bill Barth Ford vs Eide Ford Mandan Collision),1,Eide Ford Mandan Collision,no
name_review,6409,Kramer Collision,,website,kramercollision.com,https://eidechrysler.com/body-shop,body_shops,ChIJ9XeB-7OF11IRM01wNT4iylo,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Kramer Collision vs Eide Chrysler Collision Center),1,Eide Chrysler Collision Center,no
name_review,6431,Bumper to Bumper,,website,btbautobody.wixsite.com,http://btbautobody.wixsite.com/bumpertobumper,body_shops,ChIJodN5ioBB4okRc_hGQBnompw,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bumper to Bumper vs Bumper to Bumper Auto Body),1,Bumper to Bumper Auto Body,no
name_review,6448,Stan's Autobody,,phone,(201) 939-5030,+1 201-707-7211,body_shops,ChIJJ8wNqGb4wokRsWjSeZIDtkI,phone,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Stan's Autobody vs Stan's Auto Body),1,Stan's Auto Body,no
name_review,6462,Bergen Passaic Collision,,phone,(201) 427-7980,+1 973-427-7980,body_shops,ChIJUxfXac_8wokRhaPZbZaoT7k,phone,conflict,exact_name_zip,"Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Bergen Passaic Collision vs Bergen Passaic Collision, Inc.)",1,"Bergen Passaic Collision, Inc.",no
name_review,6462,Bergen Passaic Collision,,website,bpauto.com,http://www.bpcauto.com/,body_shops,ChIJUxfXac_8wokRhaPZbZaoT7k,website,conflict,exact_name_zip,"Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bergen Passaic Collision vs Bergen Passaic Collision, Inc.)",1,"Bergen Passaic Collision, Inc.",no
name_review,6464,Van's Autobody,,phone,(973) 427-3780,+1 516-599-4448,body_shops,ChIJwaG_DpBkwokROXvgdMgax-M,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Van's Autobody vs Vans Auto Body),1,Vans Auto Body,no
name_review,6465,CJ's Auto Body,,phone,973-278-1679,+1 870-534-1640,body_shops,ChIJ2RYYh1s8LYYR-rZlHsp1Oy8,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (CJ's Auto Body vs C.J.'s Auto Body),2,C.J.'s Auto Body,no
name_review,6470,Pro Auto Body,,phone,(201) 342-4461,+1 801-472-9165,body_shops,ChIJlRBOp92XTYcRm8TLczfbuLc,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Pro Auto Body vs Pro Autobody),9,Pro Autobody,no
name_review,6479,Finnese Auto Salon,website,,,http://finesseautobody.com/,body_shops,ChIJlxd9t-z7wokRZH76IYN-WRg,website,review,exact_phone,"Pipedrive name differs from source name; hold for manual review (Finnese Auto Salon vs Finesse Auto Body, LLC)",1,"Finesse Auto Body, LLC",no
name_review,6480,Russel's Auto Salon,website,,,http://www.riteautobody.com/,body_shops,ChIJEY7BFVP7wokRAJgbxRp44RQ,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Russel's Auto Salon vs Rite Auto Body LLC),1,Rite Auto Body LLC,no
name_review,6481,Collex Collision Experts,,website,autobodyexperts.com,https://www.vivecollision.com/shop/collexcollisionexperts/,body_shops,ChIJVTCngiswwokREkOU9eOwEVE,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Collex Collision Experts vs Collex Auto Body),1,Collex Auto Body,no
